date_time,is_holiday,air_pollution_index,humidity,visibility_in_miles,temperature,clouds_all,weather_type,weather_description,traffic_volume,hour,month_day,weekday,month,year
04-03-2017 16:00,Yes,59,45,4,290.35,1,Clear,sky is clear,4843,16,4,6,3,2017
04-03-2017 17:00,No,293,61,6,289.42,1,Clear,sky is clear,4955,17,4,6,3,2017
04-03-2017 18:00,No,279,43,4,288.48,1,Clear,sky is clear,4489,18,4,6,3,2017
04-03-2017 19:00,Yes,101,37,4,288.01,1,Clear,sky is clear,3503,19,4,6,3,2017
04-03-2017 20:00,No,39,35,9,287.93,1,Clear,sky is clear,3216,20,4,6,3,2017
04-03-2017 21:00,No,167,29,7,287.21,1,Clear,sky is clear,3532,21,4,6,3,2017
04-03-2017 22:00,Yes,130,27,4,287.65,1,Clear,sky is clear,3301,22,4,6,3,2017
04-03-2017 23:00,No,164,34,2,287.48,1,Clear,sky is clear,2188,23,4,6,3,2017
05-03-2017 00:00,No,75,26,6,287.42,1,Clear,sky is clear,1546,0,5,7,3,2017
05-03-2017 01:00,Yes,110,20,4,287.65,1,Clear,sky is clear,1031,1,5,7,3,2017
05-03-2017 02:00,Yes,293,22,2,287.59,1,Clear,sky is clear,746,2,5,7,3,2017
05-03-2017 03:00,No,93,22,2,287.9,1,Clear,sky is clear,543,3,5,7,3,2017
05-03-2017 04:00,Yes,64,22,6,287.78,1,Clear,sky is clear,491,4,5,7,3,2017
05-03-2017 05:00,No,251,21,5,287.9,1,Clear,sky is clear,591,5,5,7,3,2017
05-03-2017 06:00,Yes,155,22,9,287.95,1,Clear,sky is clear,1011,6,5,7,3,2017
05-03-2017 07:00,Yes,171,27,9,288.21,1,Clear,sky is clear,1368,7,5,7,3,2017
05-03-2017 08:00,Yes,194,30,3,289.65,40,Clouds,scattered clouds,2100,8,5,7,3,2017
05-03-2017 09:00,No,182,32,1,290.54,75,Clouds,broken clouds,2847,9,5,7,3,2017
05-03-2017 10:00,Yes,90,37,9,292.02,90,Clouds,overcast clouds,3654,10,5,7,3,2017
05-03-2017 11:00,No,40,39,9,293.9,75,Clouds,broken clouds,4127,11,5,7,3,2017
05-03-2017 12:00,No,176,42,2,296.08,75,Clouds,broken clouds,4745,12,5,7,3,2017
05-03-2017 13:00,Yes,270,42,5,298.14,1,Clear,sky is clear,4566,13,5,7,3,2017
05-03-2017 14:00,Yes,165,45,3,298.64,75,Clouds,broken clouds,4557,14,5,7,3,2017
05-03-2017 15:00,Yes,126,45,6,298.46,90,Clouds,overcast clouds,4632,15,5,7,3,2017
05-03-2017 16:00,Yes,16,48,6,298.21,90,Clouds,overcast clouds,4684,16,5,7,3,2017
05-03-2017 17:00,No,255,55,1,297.48,90,Clouds,overcast clouds,4180,17,5,7,3,2017
05-03-2017 18:00,No,239,52,6,295.77,90,Clouds,overcast clouds,3749,18,5,7,3,2017
05-03-2017 19:00,No,133,40,4,295.41,75,Clouds,broken clouds,4253,19,5,7,3,2017
05-03-2017 20:00,No,226,38,1,295.35,90,Clouds,overcast clouds,3643,20,5,7,3,2017
05-03-2017 21:00,No,27,34,6,295.15,90,Clouds,overcast clouds,2198,21,5,7,3,2017
05-03-2017 22:00,No,126,30,9,294.95,75,Clouds,broken clouds,1581,22,5,7,3,2017
05-03-2017 23:00,No,248,28,6,295.08,75,Clouds,broken clouds,1001,23,5,7,3,2017
06-03-2017 00:00,No,99,23,7,294.75,40,Clouds,scattered clouds,585,0,6,1,3,2017
06-03-2017 01:00,No,285,22,9,294.75,90,Clouds,overcast clouds,387,1,6,1,3,2017
06-03-2017 02:00,Yes,11,19,7,294.95,40,Clouds,scattered clouds,304,2,6,1,3,2017
06-03-2017 03:00,No,295,21,9,295.22,90,Clouds,overcast clouds,363,3,6,1,3,2017
06-03-2017 04:00,No,159,25,5,295.55,75,Drizzle,drizzle,865,4,6,1,3,2017
06-03-2017 05:00,Yes,261,30,6,295.68,90,Rain,light rain,2744,5,6,1,3,2017
06-03-2017 06:00,Yes,115,34,4,295.62,75,Drizzle,light intensity drizzle,5673,6,6,1,3,2017
06-03-2017 06:00,No,299,41,6,295.62,75,Rain,light rain,5673,6,6,1,3,2017
06-03-2017 07:00,Yes,134,34,5,295.75,90,Drizzle,drizzle,6531,7,6,1,3,2017
06-03-2017 07:00,No,172,38,7,295.75,90,Mist,mist,6531,7,6,1,3,2017
06-03-2017 08:00,No,206,37,4,295.93,90,Mist,mist,5931,8,6,1,3,2017
06-03-2017 09:00,Yes,24,27,2,296.08,90,Drizzle,light intensity drizzle,4802,9,6,1,3,2017
06-03-2017 09:00,Yes,37,25,2,296.08,90,Mist,mist,4802,9,6,1,3,2017
06-03-2017 09:00,No,21,33,1,296.08,90,Rain,light rain,4802,9,6,1,3,2017
06-03-2017 10:00,Yes,204,35,3,296.35,90,Mist,mist,4296,10,6,1,3,2017
06-03-2017 10:00,Yes,275,35,6,296.35,90,Drizzle,drizzle,4296,10,6,1,3,2017
06-03-2017 10:00,Yes,272,40,5,296.35,90,Rain,moderate rain,4296,10,6,1,3,2017
06-03-2017 11:00,No,180,50,7,296.55,90,Drizzle,light intensity drizzle,4490,11,6,1,3,2017
06-03-2017 12:00,No,285,43,9,296.77,90,Drizzle,light intensity drizzle,4758,12,6,1,3,2017
06-03-2017 13:00,No,250,33,7,297.4,90,Clouds,overcast clouds,4711,13,6,1,3,2017
06-03-2017 14:00,No,254,35,4,298.55,90,Clouds,overcast clouds,5014,14,6,1,3,2017
06-03-2017 15:00,No,37,35,9,300.27,40,Clouds,scattered clouds,5727,15,6,1,3,2017
06-03-2017 16:00,Yes,213,25,3,301.75,40,Clouds,scattered clouds,6645,16,6,1,3,2017
06-03-2017 17:00,Yes,283,16,6,301.78,40,Thunderstorm,proximity thunderstorm,6199,17,6,1,3,2017
06-03-2017 18:00,Yes,46,19,6,301.1,90,Thunderstorm,proximity thunderstorm,4261,18,6,1,3,2017
06-03-2017 19:00,Yes,263,20,7,299.49,90,Thunderstorm,proximity thunderstorm,2910,19,6,1,3,2017
06-03-2017 19:00,No,114,22,9,299.49,90,Rain,heavy intensity rain,2910,19,6,1,3,2017
06-03-2017 20:00,Yes,252,19,5,297.6,75,Rain,moderate rain,2402,20,6,1,3,2017
06-03-2017 21:00,No,109,19,6,296.29,1,Clear,sky is clear,2038,21,6,1,3,2017
06-03-2017 22:00,Yes,256,22,7,293.78,1,Rain,light rain,1514,22,6,1,3,2017
06-03-2017 23:00,Yes,53,20,9,291.46,75,Rain,light rain,977,23,6,1,3,2017
06-03-2017 23:00,Yes,74,23,7,291.46,75,Thunderstorm,thunderstorm with light rain,977,23,6,1,3,2017
07-03-2017 00:00,No,187,21,1,289.78,90,Clouds,overcast clouds,517,0,7,2,3,2017
07-03-2017 01:00,No,156,40,1,288.15,90,Clouds,overcast clouds,327,1,7,2,3,2017
07-03-2017 02:00,No,58,63,2,286.65,90,Snow,light snow,237,2,7,2,3,2017
07-03-2017 03:00,Yes,76,63,6,285.15,90,Snow,light snow,325,3,7,2,3,2017
07-03-2017 04:00,Yes,55,61,3,283.53,90,Snow,light snow,785,4,7,2,3,2017
07-03-2017 05:00,No,79,65,7,283.08,90,Snow,light snow,2746,5,7,2,3,2017
07-03-2017 06:00,Yes,118,39,8,283.62,90,Snow,light snow,5966,6,7,2,3,2017
07-03-2017 07:00,No,218,57,5,283.65,75,Clouds,broken clouds,6461,7,7,2,3,2017
07-03-2017 08:00,Yes,216,61,6,283.82,1,Clear,sky is clear,6441,8,7,2,3,2017
07-03-2017 09:00,Yes,92,75,4,285.22,5,Clear,sky is clear,5109,9,7,2,3,2017
07-03-2017 10:00,Yes,295,43,5,286.48,1,Clear,sky is clear,4544,10,7,2,3,2017
07-03-2017 11:00,Yes,132,31,7,288.35,5,Clear,sky is clear,4655,11,7,2,3,2017
07-03-2017 12:00,Yes,247,29,3,291.41,1,Clear,sky is clear,4961,12,7,2,3,2017
07-03-2017 13:00,No,70,25,6,292.08,75,Clouds,broken clouds,4801,13,7,2,3,2017
07-03-2017 14:00,No,172,34,7,292.62,90,Clouds,overcast clouds,5215,14,7,2,3,2017
07-03-2017 15:00,No,243,21,8,292.89,40,Clouds,scattered clouds,5709,15,7,2,3,2017
07-03-2017 16:00,No,75,21,6,292.68,1,Rain,light rain,6722,16,7,2,3,2017
07-03-2017 17:00,Yes,22,20,7,292.82,75,Rain,light rain,6017,17,7,2,3,2017
07-03-2017 18:00,Yes,69,20,5,292.29,1,Clear,sky is clear,4775,18,7,2,3,2017
07-03-2017 19:00,No,116,19,9,290.96,40,Clouds,scattered clouds,3425,19,7,2,3,2017
07-03-2017 20:00,No,274,21,2,290.09,40,Clouds,scattered clouds,2815,20,7,2,3,2017
07-03-2017 21:00,Yes,117,22,6,289.29,1,Clear,sky is clear,3727,21,7,2,3,2017
07-03-2017 22:00,No,186,22,3,288.22,1,Clear,sky is clear,2816,22,7,2,3,2017
07-03-2017 23:00,No,277,31,8,287.62,75,Clouds,broken clouds,1115,23,7,2,3,2017
08-03-2017 00:00,Yes,244,31,1,286.76,90,Snow,light snow,607,0,8,3,3,2017
08-03-2017 01:00,No,121,36,6,285.69,90,Snow,light snow,388,1,8,3,3,2017
08-03-2017 02:00,No,224,36,6,284.41,90,Snow,snow,303,2,8,3,3,2017
08-03-2017 03:00,No,287,38,1,283.56,90,Snow,light snow,313,3,8,3,3,2017
08-03-2017 04:00,Yes,99,41,6,282.69,90,Snow,light snow,818,4,8,3,3,2017
08-03-2017 05:00,Yes,216,44,1,282.22,40,Snow,light snow,2692,5,8,3,3,2017
08-03-2017 06:00,Yes,174,47,1,281.95,40,Snow,light snow,5898,6,8,3,3,2017
08-03-2017 07:00,Yes,50,47,6,281.16,40,Snow,light snow,6832,7,8,3,3,2017
08-03-2017 08:00,Yes,222,43,5,280.31,40,Snow,light snow,6134,8,8,3,3,2017
08-03-2017 09:00,No,124,47,8,280.23,40,Snow,light snow,5194,9,8,3,3,2017
08-03-2017 10:00,No,144,44,8,280.35,75,Snow,light snow,4454,10,8,3,3,2017
08-03-2017 11:00,Yes,42,44,3,281.73,20,Clouds,few clouds,4749,11,8,3,3,2017
08-03-2017 12:00,Yes,12,42,3,282.31,40,Clouds,scattered clouds,5070,12,8,3,3,2017
08-03-2017 13:00,No,48,34,3,284.22,1,Clear,sky is clear,5313,13,8,3,3,2017
08-03-2017 14:00,Yes,242,34,1,285.02,1,Clear,sky is clear,5642,14,8,3,3,2017
08-03-2017 15:00,No,177,81,2,285.15,1,Clear,sky is clear,5956,15,8,3,3,2017
08-03-2017 16:00,Yes,288,71,2,285.09,40,Clouds,scattered clouds,7107,16,8,3,3,2017
08-03-2017 17:00,No,233,87,9,285.09,20,Clouds,few clouds,6837,17,8,3,3,2017
08-03-2017 18:00,No,15,71,5,284.29,5,Clear,sky is clear,4829,18,8,3,3,2017
08-03-2017 19:00,Yes,286,76,6,283.15,5,Clear,sky is clear,3529,19,8,3,3,2017
08-03-2017 20:00,No,106,67,3,283.07,20,Clouds,few clouds,3053,20,8,3,3,2017
08-03-2017 21:00,Yes,89,63,6,282.99,75,Clouds,broken clouds,2544,21,8,3,3,2017
08-03-2017 22:00,Yes,291,55,6,282.88,40,Clouds,scattered clouds,1849,22,8,3,3,2017
08-03-2017 23:00,Yes,264,71,5,282.95,75,Clouds,broken clouds,1455,23,8,3,3,2017
09-03-2017 00:00,Yes,162,76,5,283,90,Clouds,overcast clouds,569,0,9,4,3,2017
09-03-2017 01:00,Yes,223,81,3,282.66,90,Clouds,overcast clouds,364,1,9,4,3,2017
09-03-2017 02:00,Yes,116,87,2,282.34,40,Clouds,scattered clouds,271,2,9,4,3,2017
09-03-2017 03:00,Yes,110,81,4,282,1,Clear,sky is clear,322,3,9,4,3,2017
09-03-2017 04:00,No,122,81,6,281.35,1,Clear,sky is clear,830,4,9,4,3,2017
09-03-2017 05:00,No,201,87,9,281.19,1,Clear,sky is clear,3166,5,9,4,3,2017
09-03-2017 06:00,No,190,81,5,280.46,90,Clouds,overcast clouds,6236,6,9,4,3,2017
09-03-2017 07:00,No,59,93,1,280,90,Clouds,overcast clouds,6928,7,9,4,3,2017
09-03-2017 08:00,Yes,38,87,4,280.14,90,Clouds,overcast clouds,6327,8,9,4,3,2017
09-03-2017 09:00,No,113,93,9,280.71,90,Clouds,overcast clouds,5226,9,9,4,3,2017
09-03-2017 10:00,Yes,104,93,9,281.15,1,Clear,sky is clear,4594,10,9,4,3,2017
09-03-2017 11:00,No,67,87,8,282.08,1,Clear,sky is clear,5068,11,9,4,3,2017
09-03-2017 12:00,Yes,151,87,6,283.02,40,Clouds,scattered clouds,5254,12,9,4,3,2017
09-03-2017 13:00,Yes,134,87,2,282.82,1,Clear,sky is clear,5278,13,9,4,3,2017
09-03-2017 14:00,No,72,81,2,283.01,90,Clouds,overcast clouds,5599,14,9,4,3,2017
09-03-2017 15:00,Yes,266,87,3,282.78,90,Clouds,overcast clouds,5929,15,9,4,3,2017
09-03-2017 16:00,No,213,82,5,282.75,90,Clouds,overcast clouds,7280,16,9,4,3,2017
09-03-2017 17:00,No,148,87,7,282.62,90,Clouds,overcast clouds,6453,17,9,4,3,2017
09-03-2017 18:00,Yes,184,87,5,282.23,40,Clouds,scattered clouds,4672,18,9,4,3,2017
09-03-2017 19:00,Yes,274,82,6,281.16,40,Clouds,scattered clouds,3494,19,9,4,3,2017
09-03-2017 20:00,No,106,71,1,280.22,1,Clear,sky is clear,3628,20,9,4,3,2017
09-03-2017 21:00,No,191,76,8,279.56,5,Clear,sky is clear,3124,21,9,4,3,2017
09-03-2017 22:00,Yes,127,81,5,278.82,1,Clear,sky is clear,2820,22,9,4,3,2017
09-03-2017 23:00,No,235,76,6,278.03,1,Clear,sky is clear,2218,23,9,4,3,2017
10-03-2017 00:00,Yes,138,81,9,276.22,1,Clear,sky is clear,717,0,10,5,3,2017
10-03-2017 01:00,Yes,19,81,5,275.53,1,Clear,sky is clear,422,1,10,5,3,2017
10-03-2017 02:00,No,150,81,3,274.22,1,Clear,sky is clear,356,2,10,5,3,2017
10-03-2017 03:00,No,166,81,3,272.22,1,Clear,sky is clear,345,3,10,5,3,2017
10-03-2017 04:00,No,120,81,8,272.02,1,Clear,sky is clear,832,4,10,5,3,2017
10-03-2017 05:00,Yes,270,81,5,270.76,1,Clear,sky is clear,2505,5,10,5,3,2017
10-03-2017 06:00,Yes,62,87,1,269.88,1,Clear,sky is clear,5503,6,10,5,3,2017
10-03-2017 07:00,No,100,93,6,269.51,1,Clear,sky is clear,6536,7,10,5,3,2017
10-03-2017 08:00,Yes,259,93,9,270.22,1,Clear,sky is clear,5831,8,10,5,3,2017
10-03-2017 09:00,No,176,93,5,271.35,1,Clear,sky is clear,5267,9,10,5,3,2017
10-03-2017 10:00,Yes,258,87,9,272.08,1,Clear,sky is clear,4785,10,10,5,3,2017
10-03-2017 11:00,Yes,237,87,7,272.68,1,Clear,sky is clear,5292,11,10,5,3,2017
10-03-2017 12:00,No,228,87,6,274.65,1,Clear,sky is clear,5614,12,10,5,3,2017
10-03-2017 13:00,Yes,244,81,8,275.59,1,Clear,sky is clear,5763,13,10,5,3,2017
10-03-2017 14:00,Yes,112,81,9,276.55,1,Clear,sky is clear,5881,14,10,5,3,2017
10-03-2017 15:00,Yes,55,87,3,276.65,1,Clear,sky is clear,6103,15,10,5,3,2017
10-03-2017 16:00,Yes,98,82,7,277.02,1,Clear,sky is clear,6986,16,10,5,3,2017
10-03-2017 17:00,No,51,87,2,276.72,1,Clear,sky is clear,6514,17,10,5,3,2017
10-03-2017 18:00,Yes,185,87,3,276.22,75,Clouds,broken clouds,5445,18,10,5,3,2017
10-03-2017 19:00,Yes,40,93,2,275.9,40,Clouds,scattered clouds,3799,19,10,5,3,2017
10-03-2017 20:00,Yes,80,93,5,275.28,5,Clear,sky is clear,3195,20,10,5,3,2017
10-03-2017 21:00,No,84,93,9,275.22,1,Clear,sky is clear,2929,21,10,5,3,2017
10-03-2017 22:00,Yes,290,93,3,274.75,1,Clear,sky is clear,2680,22,10,5,3,2017
10-03-2017 23:00,Yes,226,93,1,274.35,1,Clear,sky is clear,3025,23,10,5,3,2017
11-03-2017 00:00,Yes,37,93,3,273.35,1,Clear,sky is clear,1459,0,11,6,3,2017
11-03-2017 01:00,No,11,93,4,273.22,1,Clear,sky is clear,1107,1,11,6,3,2017
11-03-2017 02:00,Yes,35,93,6,273.28,1,Clear,sky is clear,571,2,11,6,3,2017
11-03-2017 03:00,No,180,93,9,272.55,1,Clear,sky is clear,436,3,11,6,3,2017
11-03-2017 04:00,Yes,30,100,9,272.49,1,Clear,sky is clear,430,4,11,6,3,2017
11-03-2017 05:00,Yes,282,93,9,272.01,1,Clear,sky is clear,612,5,11,6,3,2017
11-03-2017 06:00,Yes,295,87,7,272.01,75,Clouds,broken clouds,1143,6,11,6,3,2017
11-03-2017 07:00,No,252,93,6,271.82,90,Clouds,overcast clouds,1547,7,11,6,3,2017
11-03-2017 08:00,No,47,87,4,272.08,90,Clouds,overcast clouds,3346,8,11,6,3,2017
11-03-2017 09:00,Yes,134,87,7,272.88,40,Clouds,scattered clouds,4256,9,11,6,3,2017
11-03-2017 10:00,No,68,81,9,274.01,75,Clouds,broken clouds,4763,10,11,6,3,2017
11-03-2017 11:00,No,53,71,5,275.35,90,Clouds,overcast clouds,5192,11,11,6,3,2017
11-03-2017 12:00,Yes,40,67,7,276.53,75,Clouds,broken clouds,5096,12,11,6,3,2017
11-03-2017 13:00,Yes,245,58,3,277.55,40,Clouds,scattered clouds,4960,13,11,6,3,2017
11-03-2017 14:00,No,174,58,2,278.35,75,Clouds,broken clouds,5225,14,11,6,3,2017
11-03-2017 15:00,No,260,54,5,279.03,90,Clouds,overcast clouds,5611,15,11,6,3,2017
11-03-2017 16:00,No,208,54,9,278.88,40,Clouds,scattered clouds,5436,16,11,6,3,2017
11-03-2017 17:00,No,228,58,9,279.09,40,Clouds,scattered clouds,5031,17,11,6,3,2017
11-03-2017 18:00,No,163,58,1,278.21,90,Clouds,overcast clouds,4843,18,11,6,3,2017
11-03-2017 19:00,No,193,58,9,277.68,90,Clouds,overcast clouds,4043,19,11,6,3,2017
11-03-2017 20:00,No,159,62,8,277.48,90,Clouds,overcast clouds,3443,20,11,6,3,2017
11-03-2017 21:00,No,74,62,8,275.9,1,Clear,sky is clear,4083,21,11,6,3,2017
11-03-2017 22:00,Yes,171,62,8,275.78,1,Clear,sky is clear,3774,22,11,6,3,2017
11-03-2017 23:00,Yes,59,66,4,275.03,1,Clear,sky is clear,2645,23,11,6,3,2017
12-03-2017 00:00,Yes,169,62,1,274.34,1,Clear,sky is clear,1825,0,12,7,3,2017
12-03-2017 01:00,No,60,66,9,274.09,1,Clear,sky is clear,1107,1,12,7,3,2017
12-03-2017 03:00,Yes,285,71,3,273.27,1,Clear,sky is clear,436,3,12,7,3,2017
12-03-2017 04:00,No,54,66,5,273.28,1,Clear,sky is clear,430,4,12,7,3,2017
12-03-2017 05:00,Yes,124,70,2,273.4,1,Clear,sky is clear,487,5,12,7,3,2017
12-03-2017 06:00,Yes,145,75,2,273.77,40,Clouds,scattered clouds,777,6,12,7,3,2017
12-03-2017 07:00,No,30,70,5,273.71,1,Clear,sky is clear,998,7,12,7,3,2017
12-03-2017 08:00,No,27,75,8,274.15,40,Clouds,scattered clouds,1758,8,12,7,3,2017
12-03-2017 09:00,No,280,75,8,275.65,1,Clear,sky is clear,2613,9,12,7,3,2017
12-03-2017 10:00,Yes,228,75,6,277,40,Clouds,scattered clouds,3406,10,12,7,3,2017
12-03-2017 11:00,No,130,86,8,278.08,90,Clouds,overcast clouds,3935,11,12,7,3,2017
12-03-2017 12:00,No,71,86,5,279.08,90,Clouds,overcast clouds,4465,12,12,7,3,2017
12-03-2017 13:00,Yes,106,86,2,279.15,90,Snow,light snow,4610,13,12,7,3,2017
12-03-2017 14:00,No,260,81,3,279.22,90,Snow,light snow,5027,14,12,7,3,2017
12-03-2017 15:00,No,138,75,2,278.65,90,Snow,snow,4431,15,12,7,3,2017
12-03-2017 15:00,Yes,255,70,3,278.65,90,Haze,haze,4431,15,12,7,3,2017
12-03-2017 16:00,No,74,65,8,278.4,90,Fog,fog,3302,16,12,7,3,2017
12-03-2017 16:00,Yes,19,65,4,278.4,90,Snow,heavy snow,3302,16,12,7,3,2017
12-03-2017 17:00,Yes,256,52,1,278.28,90,Snow,heavy snow,2706,17,12,7,3,2017
12-03-2017 17:00,No,174,52,7,278.28,90,Fog,fog,2706,17,12,7,3,2017
12-03-2017 18:00,No,188,48,3,278.09,90,Snow,snow,2823,18,12,7,3,2017
12-03-2017 18:00,Yes,63,52,8,278.09,90,Mist,mist,2823,18,12,7,3,2017
12-03-2017 19:00,Yes,55,48,2,277.75,90,Snow,snow,2335,19,12,7,3,2017
12-03-2017 19:00,No,187,56,4,277.75,90,Mist,mist,2335,19,12,7,3,2017
12-03-2017 20:00,Yes,16,48,9,277.75,90,Snow,light snow,1817,20,12,7,3,2017
12-03-2017 20:00,Yes,93,55,1,277.75,90,Mist,mist,1817,20,12,7,3,2017
12-03-2017 21:00,Yes,137,55,1,277.68,90,Snow,light snow,1738,21,12,7,3,2017
12-03-2017 21:00,Yes,223,55,3,277.68,90,Mist,mist,1738,21,12,7,3,2017
12-03-2017 22:00,No,243,55,5,277.62,90,Snow,light snow,1935,22,12,7,3,2017
12-03-2017 22:00,Yes,21,55,7,277.62,90,Mist,mist,1935,22,12,7,3,2017
12-03-2017 23:00,Yes,83,55,1,277.28,90,Snow,light snow,2334,23,12,7,3,2017
12-03-2017 23:00,No,47,55,9,277.28,90,Mist,mist,2334,23,12,7,3,2017
13-03-2017 00:00,No,181,59,6,277.4,90,Mist,mist,658,0,13,1,3,2017
13-03-2017 00:00,No,158,59,4,277.4,90,Snow,light snow,658,0,13,1,3,2017
13-03-2017 01:00,Yes,223,55,5,277.34,90,Snow,light snow,385,1,13,1,3,2017
13-03-2017 02:00,No,246,55,2,277.42,90,Snow,light snow,282,2,13,1,3,2017
13-03-2017 02:00,Yes,30,55,1,277.42,90,Mist,mist,282,2,13,1,3,2017
13-03-2017 03:00,No,240,52,9,277.22,90,Snow,light snow,349,3,13,1,3,2017
13-03-2017 03:00,No,217,48,3,277.22,90,Mist,mist,349,3,13,1,3,2017
13-03-2017 04:00,Yes,220,48,7,276.65,90,Snow,light snow,800,4,13,1,3,2017
13-03-2017 04:00,Yes,161,42,1,276.65,90,Mist,mist,800,4,13,1,3,2017
13-03-2017 04:00,No,258,39,8,276.65,90,Haze,haze,800,4,13,1,3,2017
13-03-2017 05:00,No,116,34,5,276.72,90,Snow,light snow,2552,5,13,1,3,2017
13-03-2017 06:00,Yes,168,27,1,275.9,1,Snow,light snow,4930,6,13,1,3,2017
13-03-2017 06:00,Yes,14,25,2,275.9,1,Haze,haze,4930,6,13,1,3,2017
13-03-2017 07:00,Yes,202,27,6,275.28,1,Snow,light snow,5439,7,13,1,3,2017
13-03-2017 08:00,No,174,26,6,274.68,1,Clear,sky is clear,4699,8,13,1,3,2017
13-03-2017 10:00,No,103,31,7,277.35,1,Snow,light snow,3911,10,13,1,3,2017
13-03-2017 11:00,No,297,36,1,278.15,75,Clouds,broken clouds,3967,11,13,1,3,2017
13-03-2017 12:00,No,203,38,3,279.42,1,Clear,sky is clear,4115,12,13,1,3,2017
13-03-2017 13:00,No,299,48,6,280.65,1,Clear,sky is clear,4470,13,13,1,3,2017
13-03-2017 14:00,Yes,245,51,5,281.15,40,Clouds,scattered clouds,4775,14,13,1,3,2017
13-03-2017 15:00,Yes,38,59,4,281.27,40,Clouds,scattered clouds,5357,15,13,1,3,2017
13-03-2017 16:00,No,127,64,3,281.58,40,Clouds,scattered clouds,6366,16,13,1,3,2017
13-03-2017 17:00,No,142,64,9,281.55,90,Clouds,overcast clouds,6097,17,13,1,3,2017
13-03-2017 18:00,No,167,64,9,281.42,75,Clouds,broken clouds,4568,18,13,1,3,2017
13-03-2017 19:00,No,116,64,6,279.78,1,Clear,sky is clear,3124,19,13,1,3,2017
13-03-2017 20:00,No,182,59,7,279.41,1,Clear,sky is clear,2522,20,13,1,3,2017
13-03-2017 21:00,No,155,48,3,277.85,40,Clouds,scattered clouds,2254,21,13,1,3,2017
13-03-2017 22:00,Yes,276,42,7,276.29,1,Clear,sky is clear,1601,22,13,1,3,2017
13-03-2017 23:00,No,269,39,1,275.23,1,Clear,sky is clear,985,23,13,1,3,2017
14-03-2017 00:00,No,55,32,7,273.91,1,Clear,sky is clear,587,0,14,2,3,2017
14-03-2017 01:00,No,161,30,6,271.71,1,Clear,sky is clear,351,1,14,2,3,2017
14-03-2017 02:00,No,145,30,9,271.6,1,Clear,sky is clear,244,2,14,2,3,2017
14-03-2017 03:00,No,225,31,2,270.21,1,Clear,sky is clear,340,3,14,2,3,2017
14-03-2017 04:00,No,143,29,4,269.84,1,Clear,sky is clear,801,4,14,2,3,2017
14-03-2017 05:00,No,233,27,4,269.34,1,Clear,sky is clear,2647,5,14,2,3,2017
14-03-2017 06:00,Yes,240,27,5,269.68,1,Clear,sky is clear,5639,6,14,2,3,2017
14-03-2017 07:00,Yes,210,27,5,269.15,1,Clear,sky is clear,6494,7,14,2,3,2017
14-03-2017 08:00,Yes,27,25,3,270.55,1,Clear,sky is clear,6007,8,14,2,3,2017
14-03-2017 09:00,Yes,213,27,3,274.02,1,Clear,sky is clear,4947,9,14,2,3,2017
14-03-2017 10:00,No,143,27,1,276.88,1,Clear,sky is clear,4286,10,14,2,3,2017
14-03-2017 11:00,No,117,31,4,279.15,1,Clear,sky is clear,4442,11,14,2,3,2017
14-03-2017 12:00,No,10,48,1,280.22,1,Clear,sky is clear,4724,12,14,2,3,2017
14-03-2017 13:00,Yes,24,43,8,281.35,1,Clear,sky is clear,4968,13,14,2,3,2017
14-03-2017 14:00,Yes,151,41,6,282.22,1,Clear,sky is clear,5093,14,14,2,3,2017
14-03-2017 15:00,No,86,47,2,282.62,1,Clear,sky is clear,5754,15,14,2,3,2017
14-03-2017 16:00,Yes,183,50,1,283.22,1,Clear,sky is clear,6256,16,14,2,3,2017
14-03-2017 17:00,No,120,50,2,283.09,1,Clear,sky is clear,6182,17,14,2,3,2017
14-03-2017 18:00,No,126,57,9,283.36,20,Clouds,few clouds,4511,18,14,2,3,2017
14-03-2017 19:00,Yes,50,61,1,282.22,1,Clear,sky is clear,3355,19,14,2,3,2017
14-03-2017 20:00,Yes,15,60,2,281.49,1,Clear,sky is clear,3006,20,14,2,3,2017
14-03-2017 21:00,Yes,285,58,6,279.72,1,Clear,sky is clear,2406,21,14,2,3,2017
14-03-2017 22:00,No,77,54,4,278.28,1,Clear,sky is clear,1744,22,14,2,3,2017
14-03-2017 23:00,Yes,113,54,5,277.9,1,Clear,sky is clear,1059,23,14,2,3,2017
15-03-2017 00:00,No,136,44,1,277.62,1,Clear,sky is clear,752,0,15,3,3,2017
15-03-2017 01:00,Yes,83,39,6,276.75,1,Clear,sky is clear,468,1,15,3,3,2017
15-03-2017 02:00,Yes,134,39,6,275.84,1,Clear,sky is clear,585,2,15,3,3,2017
15-03-2017 03:00,Yes,267,36,2,275.35,1,Clear,sky is clear,571,3,15,3,3,2017
15-03-2017 04:00,Yes,221,36,8,274.4,1,Clear,sky is clear,1004,4,15,3,3,2017
15-03-2017 05:00,Yes,258,34,8,273.72,1,Clear,sky is clear,2855,5,15,3,3,2017
15-03-2017 06:00,Yes,15,36,1,272.95,1,Clear,sky is clear,5682,6,15,3,3,2017
15-03-2017 07:00,Yes,52,36,6,272.27,1,Clear,sky is clear,6628,7,15,3,3,2017
15-03-2017 08:00,No,262,41,6,273.03,1,Clear,sky is clear,5656,8,15,3,3,2017
